Date,Price,Open,High,Low,Vol.,Change %,Ticker
2019-01-15,13890.7,13728.4,13890.7,13728.4,901320.0,0.71%,FPT
2019-01-14,13793.3,13728.4,13825.8,13631.0,1060000.0,0.71%,FPT
2019-01-11,13696.0,13760.9,13809.6,13647.3,1580000.0,0.12%,FPT
2019-01-10,13679.7,13760.9,13809.6,13679.7,550460.0,-0.59%,FPT
2019-01-09,13760.9,13663.5,13825.8,13598.6,820500.0,0.95%,FPT
2019-01-08,13631.0,13566.1,13631.0,13533.7,784980.0,0.48%,FPT
2019-01-07,13566.1,13566.1,13663.5,13501.2,1080000.0,1.70%,FPT
2019-01-04,13339.0,13176.7,13452.5,13144.2,845800.0,0.74%,FPT
2019-01-03,13241.6,13452.5,13452.5,13209.1,1900000.0,-0.97%,FPT
2019-01-02,13371.4,13566.1,13679.7,13355.2,1220000.0,-2.37%,FPT
2018-12-28,13696.0,13647.3,13696.0,13566.1,1030000.0,0.96%,FPT
2018-12-27,13566.1,13663.5,13712.2,13566.1,1210000.0,0.97%,FPT
2018-12-26,13436.3,13468.8,13582.4,13436.3,885680.0,-0.24%,FPT
2018-12-25,13468.8,13436.3,13468.8,13306.5,1940000.0,-1.19%,FPT
2018-12-24,13631.0,13825.8,13890.7,13631.0,564270.0,-1.18%,FPT
2018-12-21,13793.3,13598.6,13793.3,13598.6,1200000.0,1.07%,FPT
2018-12-20,13647.3,13728.4,13760.9,13647.3,1220000.0,-0.12%,FPT
2018-12-19,13663.5,13631.0,13825.8,13582.4,1250000.0,0.24%,FPT
2018-12-18,13631.0,13744.6,13890.7,13582.4,2990000.0,-2.33%,FPT
2018-12-17,13955.6,14312.6,14312.6,13955.6,2060000.0,-2.60%,FPT
2018-12-14,14328.8,14474.9,14539.8,14312.6,2090000.0,-1.01%,FPT
2018-12-13,14474.9,14588.5,14685.8,14442.4,2070000.0,0.34%,FPT
2018-12-12,14426.2,14296.4,14458.6,14296.4,1760000.0,0.91%,FPT
2018-12-11,14296.4,14377.5,14442.4,14247.7,1020000.0,-0.34%,FPT
2018-12-10,14345.1,14539.8,14604.7,14345.1,1850000.0,-2.00%,FPT
2018-12-07,14637.2,14474.9,14718.3,14474.9,2030000.0,1.58%,FPT
2018-12-06,14410.0,14442.4,14539.8,14296.4,1290000.0,-0.45%,FPT
2018-12-05,14474.9,14426.2,14588.5,14410.0,1610000.0,-0.78%,FPT
2018-12-04,14588.5,14572.2,14767.0,14523.6,2680000.0,0.11%,FPT
2018-12-03,14572.2,14020.5,14572.2,14020.5,3020000.0,4.66%,FPT
